#
#      UT day (days)  Temperature (c)  rms Temp (c)    d T / dt (C/days)
       5.7395833       9.3112857       2.2872316      -11.931429
       5.7500000       10.627000       2.0986901       24.514286
       5.7604167       9.8220000       2.2382471      -31.440000
       5.7708333       9.9720000       2.4328114      -16.500000
       5.7812500       9.4782500       2.2301405      -19.866667
       5.7916667       9.5581111       2.0478308       8.1000000
       5.8020833       9.6470000       1.5033296      -21.233333
       5.8125000       9.1157500       1.1176945      -74.400000
       5.8229167       8.0970000       2.3767976      -59.220000
       5.8333333       7.8820000       1.1093166      -6.4000000
       5.8437500       7.9636667       1.4389666      -28.734545
       5.8541667       7.2833636       1.3709652      -36.200000
       5.8645833       7.2095000       1.3524449      -32.945455
       5.8750000       6.5970000       1.4170833      -111.48000
       5.8854167       4.8870000       1.0911004      -81.942857
       5.8958333       4.8898571      0.62478568      -27.120000
       5.9062500       4.3220000      0.39717754       3.0428571
       5.9166667       4.9532500       1.5543574      -4.2857143
       5.9270833       4.2327143       1.3218403      -58.928571
       5.9375000       3.7255714       2.4998095      -98.057143
       5.9479167       2.1898571       3.0878024      -83.371429
       5.9583333       1.9886667       3.1917733      -113.05714
       5.9687500     -0.16550000       2.0131266      -129.44000
       5.9791667     -0.70800000       1.7643774      -51.981818
       5.9895833      -1.2484545       1.7979787      -34.960000
       6.0000000      -1.4363333       1.9067861      -27.098182
       6.0104167      -1.8130000       1.7639602      -33.600000
       6.0208333      -2.1363333       2.0886998       21.780000
       6.0312500      -1.3592500       1.6211631       28.800000
       6.0416667      -1.5363333       1.9211542       14.700000
       6.0520833      -1.0530000       1.4802027      -30.560000
       6.0625000      -2.1730000       2.2606968      -31.800000
       6.0729167      -1.7155000       3.1564843       19.131429
       6.0833333      -1.7744286       2.3581167      -53.800000
       6.0937500      -2.8363333       3.6949515       8.5714286
       6.1041667      -1.5958571       2.8334944       34.300000
       6.1145833      -2.1217500       3.5190236       20.990476
       6.1250000      -1.1585556       3.0965146       22.281818
       6.1354167      -1.6575455       3.1827232      -27.466667
       6.1458333      -1.7307778       2.9023817      -45.915152
       6.1562500      -2.6141111       3.1614650      -13.366667
       6.1666667      -2.0092500       3.3526575       82.133333
       6.1770833     -0.90300000       2.3723406       74.357143
       6.1875000     -0.46014286       3.5121727       30.000000
       6.1979167     -0.27800000       2.7969179      -50.057143
       6.2083333      -1.5030000       4.7560488      -152.40000
       6.2187500      -3.4530000       5.8838055      -26.700000
       6.2291667      -2.0592500       5.0651074      -88.000000
       6.2395833      -5.2863333       5.5464103       28.071429
       6.2500000      -1.4744286       4.8064936       57.828571
       6.2604167      -4.0815714       6.0444091       22.868571
       6.2708333     -0.99800000       4.8538330       71.211429
       6.2812500      -2.5980000       6.0413138      -12.480000
       6.2916667      -1.2580000       4.9324577      -58.106667
       6.3020833      -3.8085556       5.3975946      -41.160000
       6.3125000      -2.1155000       4.9825947       111.46667
       6.3229167      -1.4863333       3.2100883       67.457143
       6.3333333     -0.71014286       2.1070178       86.000000
       6.3437500      0.30533333       1.8821309      -51.771429
       6.3541667      -1.7887143       4.8790978      -112.60000
       6.3645833      -2.0405000       4.4187708      -132.68571
       6.3750000      -4.5530000       5.2836676      -51.400000
       6.3854167      -3.1113333       5.6287136      -11.314286
       6.3958333      -4.7887143       6.6455947       105.10000
       6.4062500     -0.92175000       5.8780425       97.180952
       6.4166667      -2.7641111       5.9258321       85.380000
       6.4270833      0.85700000       4.5072041       110.21333
       6.4375000     -0.46800000       3.2217188       20.820000
       6.4479167       1.2907500       4.3569679       116.18667
       6.4583333       1.9525556       2.7290617       139.50000
       6.4687500       4.1970000       1.9726252       302.43333
       6.4791667       8.2532500       6.5323064       180.48000
       6.4895833       7.9570000       3.7724992      -18.780000
       6.5000000       7.8620000       3.1709664       35.520000
       6.5104167       8.6970000       3.2424913       51.813333
       6.5208333       8.9414444       3.8463818      -33.120000
       6.5312500       8.0070000       5.3273352       101.96667
       6.5416667       11.065750       4.8127760       125.92000
       6.5520833       10.630333       6.7407467       105.50000
       6.5625000       13.263667       6.2656108       90.933333
       6.5729167       12.524778       5.2414878       17.527273
       6.5833333       13.628818       4.0631437       10.498667
       6.5937500       12.743500       6.1072917      -18.927273
       6.6041667       13.234500       4.3499384       19.768000
       6.6145833       13.155333       7.0103792       113.20800
       6.6250000       15.593000       5.7159524       147.92000
       6.6354167       16.237000       1.7440614      -18.708000
       6.6458333       15.203250       2.3469490      -163.32000
       6.6562500       12.834500       1.0736287      -93.900000
       6.6666667       13.247000       3.7913278      -66.600000
       6.6770833       11.447000       3.3185087      -38.800000
       6.6875000       12.438667       3.4412813      -43.466667
       6.6979167       10.541444       2.6062958      -54.200000
       6.7083333       11.309500       2.4655845       20.066667
       6.7187500       10.959500       2.4903564      -49.200000
       6.7291667       10.284500       2.6908244      -73.036364
       6.7395833       9.4379091       2.4770767      -20.657143
       6.7500000       9.8541429       2.9029337      -58.535065
       6.7604167       8.2184286       1.2375571      -63.222857
       6.7708333       8.5370000      0.84216982       41.142857
       6.7812500       9.0755714       1.0554845       62.480000
       6.7916667       9.8386667       1.9527971       51.771429
       6.8020833       10.154143       2.2635570      -37.733333
       6.8125000       9.0525556       2.9581925      -95.382857
       6.8229167       8.1670000       2.6352419      -39.200000
       6.8333333       8.2358889       2.4898265       5.0400000
       6.8437500       8.2720000       2.1796215      -31.103030
       6.8541667       7.5879091       2.7182548      -46.800000
       6.8645833       7.2970000       2.2279787      -48.654545
       6.8750000       6.5742727       2.4611343      -30.000000
       6.8854167       6.6720000       3.4219877      -53.509091
       6.8958333       5.4595000       3.7716755      -88.400000
       6.9062500       4.8303333       2.8495029      -120.20000
       6.9166667       2.9553333       2.0809653      -78.800000
       6.9270833       3.1886667      0.92272242       19.066667
       6.9375000       3.3525556       2.8050673      -20.171429
       6.9479167       2.7684286       2.8001275      -81.333333
       6.9583333       1.6581111       3.5346303      -144.06857
       6.9687500     -0.23300000       3.9028195      -96.833333
       6.9791667     -0.35925000       3.4300601      -66.445714
       6.9895833      -1.6172857       2.7555572      -18.900000
       7.0000000     -0.75300000       3.9086443       15.740260
       7.0104167      -1.2893636       2.5140695      -59.400000
       7.0208333      -1.9905000       2.7619545      -9.1636364
       7.0312500      -1.4802727       2.6489020       17.000000
       7.0416667      -1.6363333       3.7945575      0.62337662
       7.0520833      -1.4672857       2.7406986      -75.200000
       7.0625000      -3.2030000      0.39686270       39.085714
       7.0729167     -0.65300000       2.6756308       106.80000
       7.0833333     -0.97800000       3.5241666      -7.7333333
       7.0937500     -0.81411111       3.9071071      -25.200000
       7.1041667      -1.5030000       4.1711595      -135.46667
       7.1145833      -3.6363333       4.6380671      -24.342857
       7.1250000      -2.0101429       3.7909353       43.000000
       7.1354167      -2.7405000       4.9557867       49.142857
       7.1458333     -0.98633333       4.4766059       102.60000
       7.1562500     -0.60300000       5.6648036       41.200000
       7.1666667     -0.12800000       5.0298139      -56.400000
       7.1770833      -1.7780000       5.8419053      -54.533333
       7.1875000      -1.2641111       5.0441041       84.240000
       7.1979167    -0.023000000       4.5735107       56.633333
       7.2083333    -0.084250000       3.2928426       36.000000
