#      
#      UT day (days)  Temperature (c)  rms Temp (c)    d T / dt (C/days)
       5.9062500       4.1803333      0.57518113      -46.400000
       5.9166667       4.0970000      0.50000000      -24.000000
       5.9270833       3.6803333      0.61101009      -52.800000
       5.9375000       2.9970000      0.21213203      -65.200000
       5.9479167       2.3220000      0.45961941      -70.800000
       5.9583333      -999.00000      -999.00000      -999.00000
       5.9687500      0.59700000      0.35355339      -56.400000
       5.9791667      0.14700000      0.35355339      -34.800000
       5.9895833     -0.12800000      0.70769579      -13.200000
       6.0000000     -0.12800000      0.70769579       6.4000000
       6.0104167      -999.00000      -999.00000      -999.00000
       6.0208333      -999.00000      -999.00000      -999.00000
       6.0312500      0.67200000     0.035355339      -8.2400000
       6.0416667      -999.00000      -999.00000      -999.00000
       6.0520833     0.030333333       1.1793360       7.0000000
       6.0625000      -999.00000      -999.00000      -999.00000
       6.0729167      0.96366667       1.8099263      -24.533333
       6.0833333      0.34700000      0.42426407      -46.400000
       6.0937500   -0.0030000000       0.0000000      -7.2000000
       6.1041667      -999.00000      -999.00000      -999.00000
       6.1145833      0.94700000      0.91923882       116.00000
       6.1250000       2.5220000      0.74246212       14.400000
       6.1354167       1.2470000       1.3444330      -86.400000
       6.1458333      0.72200000      0.81317280      -17.600000
       6.1562500      -999.00000      -999.00000      -999.00000
       6.1666667       1.7220000       2.0152543     -0.90000000
       6.1770833      -999.00000      -999.00000      -999.00000
       6.1875000      0.68450000       4.3378902      -63.800000
       6.1979167    -0.053000000       5.3033009      -11.400000
       6.2083333      0.44700000       4.2337926       115.20000
       6.2187500       2.3470000       4.8083261       48.000000
       6.2291667       1.4470000       4.5102661      -50.000000
       6.2395833      -999.00000      -999.00000      -999.00000
       6.2500000       1.9220000      0.88388348       49.600000
       6.2604167      -999.00000      -999.00000      -999.00000
       6.2708333       3.5136667      0.20816660      -11.866667
       6.2812500       2.9303333       1.0299676      -10.400000
       6.2916667       3.2970000      0.70710678      -152.80000
       6.3020833     -0.25300000      0.49497475      -217.60000
       6.3125000      -999.00000      -999.00000      -999.00000
       6.3229167      0.34700000      0.35355339       20.800000
       6.3333333      0.52200000      0.88388348       1.2000000
       6.3437500      0.37200000       2.3528352      -32.400000
       6.3541667     -0.15300000       3.4648232      -24.000000
       6.3645833     -0.12800000       1.7937391       28.800000
       6.3750000      0.44700000       1.1313708       92.400000
       6.3854167       1.7970000      0.42426407       120.80000
       6.3958333      -999.00000      -999.00000      -999.00000
       6.4062500       3.9470000      0.42426407      -50.400000
       6.4166667       2.6220000       3.2173359       25.600000
       6.4270833       4.4803333       4.1186567       0.0000000
       6.4375000       2.6220000      0.74246212      -82.933333
       6.4479167      -999.00000      -999.00000      -999.00000
       6.4583333       4.8720000      0.81317280       248.70000
       6.4687500      -999.00000      -999.00000      -999.00000
       6.4791667       12.984500       6.0681374       42.600000
       6.4895833       11.622000       1.0253048      -114.60000
       6.5000000       10.597000       2.6143833       14.400000
       6.5104167       11.922000     0.035355339       115.20000
       6.5208333       12.997000       2.8735866       131.60000
       6.5312500      -999.00000      -999.00000      -999.00000
       6.5416667       16.922000       4.9851028       223.20000
       6.5520833      -999.00000      -999.00000      -999.00000
       6.5625000       22.297000       4.3482755      -207.33333
       6.5729167       17.713667       1.5510749      -140.40000
       6.5833333       19.372000      0.88388348      -72.800000
       6.5937500       16.197000       4.8083261      -200.40000
       6.6041667      -999.00000      -999.00000      -999.00000
       6.6145833       16.372000     0.035355339      -126.80000
       6.6250000       14.347000      0.56568542      -64.400000
       6.6354167       15.030333      0.44814432      -7.2000000
       6.6458333       14.197000       2.3243279      -83.200000
       6.6562500       13.297000      0.75663730      -16.000000
       6.6666667       13.863667      0.42524503       31.600000
       6.6770833      -999.00000      -999.00000      -999.00000
       6.6875000       13.572000      0.38890873      -31.600000
       6.6979167      -999.00000      -999.00000      -999.00000
       6.7083333       12.547000      0.92601296       15.600000
       6.7187500       13.047000      0.56568542      -45.600000
       6.7291667       11.597000       1.9078784      -111.20000
       6.7395833      -999.00000      -999.00000      -999.00000
       6.7500000       10.447000      0.77781746      -77.600000
       6.7604167      -999.00000      -999.00000      -999.00000
       6.7708333       8.3636667      0.45092498       8.2666667
       6.7812500       9.0136667      0.87797115       20.000000
       6.7916667       8.7803333       1.4640128     -0.80000000
       6.8020833       8.9970000      0.56789083      -38.800000
       6.8125000       7.9720000      0.31819805      -56.400000
       6.8229167       7.8220000     0.035355339      -3.2000000
       6.8333333      -999.00000      -999.00000      -999.00000
       6.8437500       8.2220000      0.53033009      -54.400000
       6.8541667       7.2720000       1.3788582      -55.800000
       6.8645833       7.0595000      0.91503643      -39.600000
       6.8750000       6.4470000      0.91923882      -41.400000
       6.8854167       6.1970000     0.070710678      -10.800000
       6.8958333      -999.00000      -999.00000      -999.00000
       6.9062500       6.5220000      0.24748737      -156.40000
       6.9166667       3.9970000       1.5556349      -143.60000
       6.9270833       3.5303333       1.1644026      -124.80000
       6.9375000       1.3970000       1.7755281      -76.000000
       6.9479167       1.9470000       1.9111515      -47.200000
       6.9583333      0.41366667       1.6502525      -117.60000
       6.9687500      -999.00000      -999.00000      -999.00000
       6.9791667     -0.80300000      0.14142136      -24.480000
       6.9895833      -999.00000      -999.00000      -999.00000
       7.0000000      -999.00000      -999.00000      -999.00000
       7.0104167     0.022000000       1.3081475       3.0000000
       7.0208333    -0.028000000       1.7324116       60.000000
       7.0312500       1.2720000      0.74246212       100.40000
       7.0416667      -999.00000      -999.00000      -999.00000
       7.0520833       2.3470000       1.6263456       17.200000
       7.0625000       2.3470000       1.6263456      -37.600000
       7.0729167       1.5636667       1.7075811      -27.600000
       7.0833333       1.7720000       2.9344931       25.600000
       7.0937500       2.0970000       2.2894686       25.200000
       7.1041667       2.2970000       2.8991378      -112.80000
       7.1145833     -0.25300000      0.21213203      -172.40000
       7.1250000      -999.00000      -999.00000      -999.00000
       7.1354167     -0.82800000     0.035355339       234.00000
       7.1458333       2.9720000       3.2173359       221.20000
       7.1562500       3.7803333       3.1146161       140.40000
       7.1666667       5.8970000       2.7577164       114.26667
       7.1770833      -999.00000      -999.00000      -999.00000
       7.1875000       4.5720000      0.10606602      -91.800000
       7.1979167      -999.00000      -999.00000      -999.00000
       7.2083333       2.0720000       1.9985411      -89.600000
